zone,citi_id
11,2520283
11,2511401
11,2511174
11,2511275
11,2513798
11,6354970
11,2522423
11,2517436
11,2516861
11,2510558
11,2513476
11,6354969
11,2509864
11,2511440
11,2517717
11,2510508
11,2511150
11,2509799
11,2521519
11,2511202
11,2510574
11,2270385
11,2261651
11,2373526
11,2370473
11,2420056
11,2374688
11,2374759
11,2371467
11,2372647
11,2374588
11,2375254
11,2413830
11,2249782
11,2413866
11,2412199
11,2413265
11,2411999
11,2412778
11,2249554
11,2413437
11,2253277
11,2247813
11,2247684
11,2509846
11,2522325
11,2516443
11,2521602
11,2510542
11,2515270
11,2422968
11,2422488
11,2422465
11,2419538
11,2420884
11,2421535
11,2416061
11,2422924
11,2372532
11,2413580
11,2413926
11,2413598
11,2413818
11,2412248
11,2244177
11,2412344
11,2412868
11,2411863
11,2244991
11,2251544
11,2513026
11,2510137
11,2521706
11,2515698
11,2519217
11,2512186
11,2509408
11,2510455
11,6355013
11,2510485
11,2511447
11,2510573
11,2521570
11,6354943
11,2408770
11,2409306
11,2408582
11,2403094
11,2404254
11,2409914
11,2566569
11,2403407
11,2404067
11,2405701
11,2407899
11,2420985
11,2404607
11,2406145
11,2408088
11,2406067
11,2404433
11,2407262
11,2406916
11,2422457
11,2414616
11,2419533
11,2414926
11,2578880
11,2418596
11,2420826
11,2414055
11,2250849
11,2246641
11,2245666
11,2247044
11,2252606
11,2246922
11,2462881
11,2529923
11,2516814
11,2403303
11,2571039
11,2409382
11,2409970
11,2405013
11,2405274
11,2402715
11,2407089
11,2403896
11,2403698
11,2409823
11,2410624
11,2409215
11,2410048
11,2407428
11,2406142
11,2570857
11,2404303
11,2406407
11,2405729
11,2406576
11,2405841
11,2409829
11,2406473
11,2408154
11,2417833
11,2406963
11,2408329
11,2416443
11,2418362
11,2422383
11,2414545
11,2417886
11,2418764
11,2250645
11,2380519
11,2461874
11,2274895
11,2278682
11,2274275
11,2402689
11,2408683
11,2273435
11,2404423
11,2410065
11,2410040
11,2410312
11,2403056
11,2407790
11,2408585
11,2404663
11,2408845
11,2409783
11,2409663
11,2407660
11,2408399
11,2405347
11,2405952
11,2404614
11,2403324
11,2408250
11,2410708
11,2403513
11,2402816
11,2404876
11,2404472
11,2405038
11,2403828
11,2403322
11,2404036
11,2410093
11,2409019
11,2421273
11,2422442
11,2421903
11,2458624
11,2455516
11,2455518
11,2460755
11,2376193
11,2530241
11,2278158
11,2278248
11,2276086
11,2409751
11,2273312
11,2420562
11,2419472
11,2414659
11,2418437
11,2534515
11,2548526
11,2527089
11,2561668
11,2549263
11,2964782
11,2961123
11,2963522
11,2963370
11,2965449
11,2960970
11,2276600
11,2277060
11,2274129
11,2277197
11,2414079
11,2416969
11,2272790
11,2418092
11,2417988
11,2419622
11,2423126
11,2419992
11,2415703
11,2417795
11,2455216
11,2539134
11,2531877
11,2529649
11,2537881
11,2526488
11,2532918
11,2550078
11,2263650
11,2271968
11,2267226
11,2271782
11,2266268
11,2264456
11,2262957
11,2262917
11,2261617
11,2263439
11,2263207
11,2263458
11,2269413
11,2265472
11,2267538
11,2272212
11,2269142
11,2269594
11,2265927
11,2268563
11,2272215
11,2263327
11,2268436
11,2264923
11,2262912
11,2263245
11,2262944
11,2265169
11,2263352
11,2263827
11,2266865
11,2271354
11,2264811
11,2270184
11,2266961
11,2264403
11,2270503
11,2272379
11,2265326
11,2262687
11,2271140
11,2271945
11,2264270
11,2270981
11,2262581
11,2266777
11,2264268
11,2270157
11,2267067
11,2268916
11,2262544
11,2261760
11,2271772
11,2271985
11,2270290
11,2268358
11,2270229
11,2264526
11,2266411
11,2264087
11,2269282
11,2262865
11,2265467
11,2264341
11,2266977
11,2264357
11,2265422
11,2270770
11,2271961
11,2265485
11,2264736
11,2269041
11,2270486
11,2263434
11,2270437
11,2267057
11,2271623
11,2270377
11,2262465
11,2270649
11,2271680
11,2263667
11,2265726
11,2271473
11,2270813
11,2263326
11,2263523
11,2261732
11,2272091
11,2271438
11,2271071
11,2261697
11,2264359
11,2263426
11,2262867
11,2271970
11,2263322
11,2272036
11,2271975
11,2266319
11,2261639
11,2262478
11,2270084
11,2265788
11,2269556
11,2270935
11,2272144
11,2272143
11,2264169
11,2263823
11,2264718
11,2265223
11,2271350
11,2262963
11,2263586
11,2271337
11,2264527
11,2272190
11,2270940
11,2264644
11,2263596
11,2270023
11,2266249
11,2266702
11,2263480
11,2272189
11,2271926
11,2271878
11,2268313
11,2262582
11,2268946
11,2263923
11,2265552
11,2265120
11,2272147
11,2261673
11,2266703
11,2271966
11,2266914
11,2741961
11,2739590
11,2271682
11,2733660
11,2265841
11,2738362
11,2271006
11,2262815
11,2264427
11,2267095
11,2743076
11,2737651
11,2266974
11,2270211
11,2263547
11,2268326
11,2742827
11,2264575
11,2733851
11,2741547
11,2265388
11,2742578
11,2743298
11,2742837
11,2735787
11,2736521
11,2732649
11,2739153
11,2738360
11,2742661
11,2739152
11,2738348
11,2737824
11,2734729
11,2733272
11,2738707
11,2738766
11,2734140
11,2741551
11,2742611
11,2739034
11,2742797
11,2742833
11,2732551
11,2739868
11,2742868
11,2739915
11,2738737
11,2733992
11,2736666
11,2736930
11,2742557
11,2734523
11,2733812
11,2740519
11,2732444
11,2738014
11,2732544
11,2738347
11,2735943
11,2734493
11,2734434
11,2741566
11,2732475
11,2737033
11,2737137
11,2737671
11,2737150
11,2743304
11,2736327
11,2737039
11,2736884
11,2736520
11,2733038
11,2738803
11,2735088
11,2742617
11,2738479
11,2740031
11,2735167
11,2733249
11,2734339
11,2742309
11,2735083
11,2734858
11,2739997
11,2742051
11,2738159
11,2734473
11,2739636
11,2742565
11,2737064
11,2739723
11,2742506
11,2742750
11,2737088
11,2738925
11,2741724
11,2739756
11,2739613
11,2743095
11,2732547
11,2738643
11,2732978
11,2734803
11,2740221
11,2734363
11,2739333
11,3121078
11,2742765
11,2732516
11,3128462
11,3111353
11,2732773
11,3110610
11,3115463
11,2737810
11,3127538
11,3126577
11,2739849
11,2737904
11,2739848
11,3117048
11,2740159
11,3108000
11,3116653
11,3121316
11,3105976
11,3113035
11,3117409
11,3113209
11,3107364
11,2732626
11,6697257
11,3113157
11,2742416
11,3112154
11,2736041
11,2739118
11,3112761
11,3122426
11,3115941
11,3126915
11,3123779
11,3126254
11,3115824
11,3117076
11,3114726
11,3127889
11,3117888
11,3105267
11,3111879
11,3126899
11,3117606
11,3109966
11,3105575
11,3111847
11,3124589
11,3116968
11,3115523
11,3125602
11,3126369
11,3114643
11,3113147
11,3106702
11,3130155
11,3127034
11,3119172
11,3116172
11,3124021
11,3109642
11,3107546
11,3129329
11,3108165
11,2962864
11,2965604
11,2966356
11,2961459
11,2962283
11,2964820
11,2962745
11,2965402
11,2966370
11,2965516
11,2962714
11,2961129
11,2966107
11,2963155
11,2963218
11,2964180
11,2964405
11,3310247
11,2963958
11,2966843
11,7648535
11,2962943
11,2962800
11,2965654
11,2966778
11,2965471
11,2961099
11,2276492
11,2278889
11,2273638
11,2272491
11,2280333
11,2290462
11,2284647
11,2280376
11,2291666
11,2283016
11,2455735
11,2455558
11,2460596
11,2454530
11,2454955
11,2542997
11,2536074
11,2556657
11,2541210
11,2537406
11,2556272
11,2553604
11,2268437
11,2269946
11,2267254
11,2262926
11,2271542
11,2267489
11,2263393
11,2272222
11,2268250
11,2270774
11,2264299
11,2271947
11,2266988
11,2263558
11,2268339
11,2263377
11,2265447
11,2267131
11,2266272
11,2266938
11,2262744
11,2271965
11,2269494
11,2268252
11,2263049
11,2263974
11,2267624
11,2268575
11,2261740
11,2262540
11,2263438
11,2265888
11,2272447
11,2272010
11,2264538
11,2268406
11,2262373
11,2271841
11,2268411
11,2264009
11,2740593
11,2734788
11,2737809
11,2742811
11,2736792
11,2740637
11,2262644
11,2737641
11,2738208
11,2736124
11,2738154
11,2269557
11,2262987
11,2742757
11,2741405
11,2264314
11,2737038
11,2734215
11,2737936
11,2740313
11,2739187
11,2742681
11,2737042
11,2734484
11,2738277
11,2742024
11,2743233
11,2734570
11,2737046
11,2734338
11,2737053
11,2737669
11,2732705
11,2741648
11,2734395
11,2733941
11,2732980
11,2743292
11,2739080
11,2734069
11,2743325
11,2735366
11,2742577
11,2738658
11,2735377
11,2738224
11,2737194
11,2739286
11,2733153
11,2737399
11,2735012
11,2738221
11,2736883
11,2742458
11,2738052
11,2734032
11,2741985
11,2741266
11,2734170
11,2739656
11,2737393
11,2739285
11,2740992
11,2738038
11,2732404
11,2736067
11,2741583
11,2738106
11,2741738
11,2742330
11,2733304
11,2738752
11,2736469
11,2737769
11,2736391
11,2732241
11,2734028
11,2742702
11,2737914
11,2739788
11,2739566
11,2733601
11,2733533
11,2742965
11,2734351
11,2733262
11,2740974
11,2743428
11,2741649
11,2732265
11,2735116
11,2737184
11,2738459
11,2738983
11,2736316
11,2737949
11,2732438
11,2734246
11,2732312
11,2737523
11,2735752
11,3116514
11,3122198
11,3119509
11,2742032
11,2743407
11,2737268
11,2734809
11,2741728
11,3124297
11,3129802
11,2742856
11,2735803
11,3129126
11,2735415
11,3114649
11,3127935
11,3111863
11,3126373
11,3126141
11,3125758
11,3117238
11,2735340
11,3125569
11,3128903
11,3115933
11,3125488
11,3108036
11,3130141
11,3114965
11,3124828
11,2733902
11,3130354
11,3113738
11,3115394
11,3121404
11,3128875
11,3117771
11,3124219
11,3108862
11,3118175
11,3119746
11,3106356
11,3111807
11,3114904
11,3114992
11,3119841
11,3124041
11,3126222
11,3126890
11,3115177
11,3107653
11,3131093
11,3116829
11,3111158
11,3115943
11,3108950
11,3129655
11,3123493
11,3128190
11,3125271
11,3128071
11,3116729
11,3122564
11,3129293
11,3127891
11,3119536
11,3124002
11,3108847
11,3129864
11,3116482
11,3123797
11,3111459
11,3120928
11,3112721
11,3116318
11,3108425
11,3122002
11,3125212
11,3128394
11,3105522
11,3114410
11,3125713
11,3117814
11,3114348
11,3116057
11,3116478
11,3115739
11,3106732
11,3125537
11,3126276
11,3109724
11,3104475
11,2965140
11,2965715
11,2962066
11,2965260
11,2964320
11,2962587
11,2962630
11,2961192
11,2965873
11,2960869
11,2965353
11,2964528
11,2966753
11,2962304
11,3306439
11,2966839
11,2966154
11,2965664
11,2961237
11,2961214
11,2965482
11,2961423
11,2966044
11,2961732
11,2965727
11,2962840
11,2649984
11,2966935
11,2963827
11,2966406
11,2964752
11,2964503
11,2966668
11,2962961
11,2653594
11,2281120
11,2282006
11,2598243
11,2287790
11,2287958
11,2292179
11,2289549
11,2596934
11,2459775
11,2454934
11,2460546
11,2540850
11,2544248
11,6546693
11,2548830
11,2540689
11,2542051
11,2553751
11,2562055
11,2538475
11,2537763
11,2544571
11,2265914
11,2269496
11,2261598
11,2521456
11,2509609
11,2516431
11,2515072
11,2520052
11,2511441
11,2521964
11,2517236
11,2565056
11,2516548
11,2512950
11,2511326
11,2513791
11,2510165
11,2521212
11,2514389
11,2520850
11,2513230
11,2509494
11,2515679
11,2520869
11,2521857
11,2265686
11,2512264
11,2509550
11,2521839
11,2516728
11,2509368
11,2518575
11,2513143
11,2520566
11,2516325
11,2509835
11,2516723
11,2509364
11,2517643
11,2520714
11,2521694
11,2513237
11,2517498
11,2510967
11,2269508
11,2270755
11,2264508
11,2261577
11,2266633
11,2509950
11,2516065
11,2268615
11,2522112
11,2270336
11,2522183
11,2509834
11,2521420
11,2521329
11,2509516
11,2511477
11,2510692
11,2511112
11,2512255
11,2512263
11,2514964
11,2513604
11,2521555
11,2510839
11,2514227
11,2269514
11,2733628
11,2272197
11,3106396
11,3125047
11,2520790
11,2519659
11,3116198
11,2517311
11,2519234
11,2740174
11,2734106
11,2737639
11,3117803
11,2737599
11,3124963
11,3115233
11,2740761
11,3106086
11,2732965
11,3111640
11,3112395
11,3119053
11,3123658
11,2738082
11,2742027
11,3131136
11,3124594
11,3109369
11,3116507
11,3112788
11,3120392
11,3119361
11,3125616
11,3114732
11,3128828
11,3128419
11,3122313
11,3110092
11,3106293
11,3110870
11,3127954
11,3105603
11,3125723
11,3105679
11,3126237
11,3127135
11,3126754
11,3106313
11,3122695
11,3113272
11,3113236
11,3126572
11,3107940
11,3125287
11,3127476
11,3122172
11,3111859
11,3122452
11,3108335
11,3123488
11,3124925
11,3115553
11,2965726
11,2963388
11,2961120
11,2960992
11,2962252
11,2962476
11,2962026
11,2963398
11,2962029
11,2962556
11,2964436
11,2961938
11,2966837
11,2965509
11,2966800
11,2965768
11,2963436
11,2962290
11,2962170
11,2961079
11,2965484
11,2963472
11,2962334
11,2961607
11,2962668
11,2964403
11,2965529
11,2966101
11,2644400
11,2965535
11,2962361
11,2962568
11,2963528
11,2962222
11,2965649
11,2965733
11,2645917
11,2962308
11,2657060
11,2966925
11,2964472
11,2637809
11,2636744
11,2650976
11,2654332
11,2643736
11,2643734
11,2640967
11,2651732
11,2650184
11,2644501
11,2650726
11,2650729
11,2652417
11,2639991
11,2652703
11,2643211
11,2652586
11,2640004
11,2643208
11,2653595
11,2656488
11,2619693
11,2611396
11,2618795
11,3370903
11,2281951
11,2287970
11,2288829
11,2285449
11,2280045
11,2290486
11,2279172
11,2281606
11,2290964
11,2284589
11,2291779
11,2286304
11,2290836
11,2280589
11,2451185
11,2451478
11,2453662
11,2450849
11,2526452
11,2565267
11,2555745
11,2543394
11,2527915
11,2544720
11,2544333
11,2528659
11,2532822
11,2558470
11,2532945
11,2533191
11,2542715
11,2543549
11,2557055
11,2532394
11,2542866
11,2544001
11,2540810
11,2511388
11,2519513
11,2519289
11,2509783
11,2513961
11,2521335
11,2530335
11,2522162
11,2510599
11,2509587
11,2519477
11,2514185
11,2512860
11,2519447
11,2517964
11,2516697
11,2511700
11,2511306
11,2520071
11,2509577
11,2512578
11,2520600
11,2521440
11,2518207
11,2511304
11,2521154
11,2512169
11,2510186
11,2522251
11,2510098
11,2513140
11,2509556
11,2520870
11,2516326
11,2517903
11,2511495
11,2521887
11,2517217
11,2515096
11,2509946
11,2520833
11,2514287
11,2515620
11,2512964
11,2519739
11,2519233
11,2519738
11,2510394
11,2511064
11,2511329
11,2520477
11,2517262
11,2516217
11,2515562
11,2510911
11,2515493
11,2514553
11,2518794
11,2512857
11,2522165
11,2521665
11,2517897
11,2510073
11,2514288
11,2520832
11,2518040
11,2514601
11,2520118
11,2509575
11,2518521
11,2513637
11,2512294
11,2518729
11,2512164
11,2518682
11,2509947
11,2509377
11,2512253
11,2514460
11,2517560
11,2521439
11,2513692
11,2520957
11,2510079
11,2517249
11,2516855
11,2515002
11,2519746
11,2522474
11,2520715
11,2509468
11,2520798
11,2520215
11,2521015
11,2510419
11,2509545
11,2521436
11,2522117
11,2517059
11,2514893
11,2522446
11,2515929
11,2521549
11,2517547
11,2521893
11,2520568
11,2520611
11,2513917
11,2509598
11,2522268
11,2511873
11,2522079
11,2509329
11,2513659
11,2516896
11,2516632
11,2521864
11,2511222
11,2513968
11,2518597
11,2513893
11,2510145
11,2518820
11,2509553
11,2514324
11,2512099
11,2516049
11,2509365
11,2514333
11,2520456
11,2519696
11,2513084
11,2510295
11,2519985
11,3116351
11,2517409
11,3113331
11,2514225
11,3120776
11,3115700
11,3127217
11,3128382
11,3120186
11,3130492
11,3120179
11,2510689
11,3118057
11,2513324
11,3123659
11,3104501
11,3116179
11,3105411
11,3120963
11,3126397
11,3111108
11,3104969
11,3109721
11,3127159
11,3108144
11,3130706
11,3129231
11,3110482
11,3104980
11,3119979
11,3108607
11,3109778
11,3104342
11,3128291
11,3106718
11,3128308
11,3108087
11,3107813
11,3105748
11,3111101
11,3128328
11,3119220
11,3121238
11,3118307
11,3128290
11,3125982
11,3109736
11,3114711
11,3126155
11,3113270
11,3117811
11,3116789
11,3115363
11,3125110
11,3106397
11,3110962
11,3119212
11,3113268
11,6694300
11,3109381
11,3119100
11,3110880
11,3118532
11,3113271
11,3105148
11,3111704
11,3128019
11,3124142
11,3115823
11,3108606
11,3129135
11,7115111
11,3117862
11,3121424
11,3129413
11,2638767
11,2640377
11,2960964
11,2962974
11,2961929
11,2964547
11,2961284
11,2963962
11,2964574
11,3315278
11,2964745
11,2961297
11,2966131
11,2964401
11,2962725
11,2962543
11,2964765
11,2966883
11,2962019
11,2964506
11,2966022
11,2963460
11,2963848
11,2960936
11,2961872
11,2966870
11,2964558
11,2964540
11,2636271
11,3345440
11,2966130
11,2964661
11,2641581
11,2634768
11,2656407
11,2634743
11,2963007
11,2642376
11,2639106
11,2966794
11,2639621
11,2962769
11,2961461
11,2961651
11,2646890
11,2645660
11,2653534
11,2656483
11,2638800
11,2645613
11,2651023
11,2640084
11,2657634
11,2651738
11,2639653
11,2656490
11,2656531
11,2651804
11,2654515
11,2657255
11,2644411
11,2656528
11,2655984
11,2641520
11,2653656
11,2653558
11,2647957
11,2646670
11,2644849
11,2653680
11,2656509
11,2652505
11,2634095
11,2641519
11,2656396
11,2653915
11,2651133
11,2642511
11,7290043
11,2636790
11,2288105
11,2282827
11,2289887
11,2280761
11,2282178
11,2279755
11,2280316
11,2289983
11,2290985
11,2287298
11,2290956
11,2289049
11,2355548
11,2577164
11,2362909
11,2454268
11,2448442
11,2455456
11,2451778
11,2455465
11,2449938
11,2458589
11,2556464
11,2542227
11,2550252
11,2548885
11,2537545
11,2553455
11,2530155
11,2514824
11,2519763
11,2516315
11,2522013
11,2511239
11,2528910
11,2411585
11,2515812
11,6362987
11,2519980
11,2542987
11,2514199
11,2517816
11,2512933
11,2513509
11,2510112
11,2514158
11,2522005
11,2517049
11,2517500
11,2519198
11,2518455
11,2515622
11,2513120
11,2515814
11,2512272
11,2510915
11,2522161
11,2511730
11,2521566
11,2513052
11,2518113
11,2521146
11,2520266
11,2521913
11,2522387
11,2518129
11,2514747
11,2514084
11,2514120
11,2509382
11,2510580
11,2517225
11,2510398
11,2512824
11,2514169
11,2517820
11,2510895
11,2520428
11,2521838
11,2513163
11,2516773
11,2521661
11,2519988
11,2516892
11,2513699
11,2515554
11,2512232
11,2519979
11,2519367
11,2517534
11,2512490
11,2521840
11,2516490
11,2521985
11,2521417
11,2522291
11,2513717
11,2513882
11,2520055
11,2517595
11,2520053
11,2513589
11,2521139
11,2521986
11,2521710
11,2521130
11,2521866
11,2516118
11,2517515
11,2515621
11,2512746
11,2512990
11,2512730
11,2515801
11,2516630
11,2520344
11,2521167
11,2512367
11,2517512
11,2518770
11,2521867
11,2517894
11,2509466
11,2518042
11,2516089
11,2509488
11,2518791
11,2512340
11,2511170
11,2519240
11,2513671
11,2515597
11,2517740
11,2513632
11,2522335
11,2513601
11,2509562
11,2517900
11,2509599
11,2522438
11,2514947
11,2513313
11,2513618
11,2516970
11,2510700
11,2520672
11,2521183
11,2516695
11,2516768
11,2510864
11,2517591
11,3105231
11,3126622
11,2513069
11,3129678
11,3115660
11,2520528
11,2509781
11,2510693
11,3115629
11,3113590
11,2515618
11,3128653
11,2514574
11,2514573
11,3120038
11,3108636
11,2519664
11,2514219
11,3123246
11,3113910
11,3115691
11,3117010
11,3129644
11,3129136
11,3115118
11,3116619
11,3113112
11,3114138
11,3120288
11,3124895
11,3106812
11,3107886
11,3117091
11,3117008
11,3105467
11,3111131
11,3107952
11,3108917
11,3129371
11,3104318
11,3106672
11,3119631
11,3127913
11,3125068
11,3114273
11,3109501
11,3124971
11,3127226
11,3130500
11,3126161
11,3107415
11,3123786
11,3114531
11,3105331
11,3106955
11,3104707
11,3113555
11,3126777
11,3127850
11,3124751
11,3114245
11,3126571
11,3124970
11,3111855
11,3121029
11,3126178
11,3118304
11,3111065
11,3004513
11,3007972
11,2986698
11,2986673
11,2977189
11,2986626
11,3029068
11,2993884
11,3014280
11,3036247
11,3032125
11,3031027
11,2986692
11,2986661
11,3007885
11,3007610
11,2986664
11,2638778
11,2647258
11,2640046
11,2653945
11,2647143
11,2638870
11,2640367
11,2640413
11,2641589
11,2649715
11,2635412
11,2638828
11,2638698
11,2638817
11,2654371
11,2642687
11,2638853
11,2655273
11,2640623
11,2643583
11,2649126
11,2640685
11,2634920
11,3345096
11,2654380
11,2642534
11,2649372
11,2647311
11,2641506
11,2640502
11,2640503
11,2645663
11,2636104
11,2638490
11,2646686
11,2635022
11,3042196
11,2636719
11,2654054
11,2648626
11,2642882
11,2656708
11,2639896
11,2652176
11,2640574
11,2641108
11,2643825
11,2639083
11,2650681
11,2634545
11,2644860
11,2634378
11,2648259
11,2657125
11,2638648
11,2647948
11,2636938
11,2647178
11,2651561
11,2645541
11,2640060
11,2645712
11,2635442
11,2646032
11,2655994
11,2643797
11,2645611
11,2650996
11,2657513
11,2639492
11,2650748
11,2654736
11,2650802
11,2655214
11,2645714
11,2646507
11,2651870
11,2645599
11,2645951
11,2655548
11,2636932
11,2649169
11,2290582
11,2292852
11,2293538
11,2293521
11,2291580
11,2288115
11,2291087
11,2293268
11,2288118
11,2293107
11,2293342
11,2291383
11,2291113
11,2292755
11,2290412
11,2290609
11,2362344
11,2355404
11,2360073
11,2357163
11,2453348
11,2460489
11,2452830
11,2456917
11,2460954
11,2450173
11,2531480
11,2529317
11,2527645
11,2545985
11,2510281
11,2518019
11,2514392
11,2509566
11,2520645
11,2520045
11,2514256
11,2518969
11,2521673
11,2511649
11,2509544
11,2509543
11,2519352
11,2516415
11,2511825
11,2511852
11,2520151
11,2509974
11,2521945
11,2512282
11,2512660
11,2521128
11,2522023
11,2514946
11,2509379
11,2509769
11,2521905
11,2520254
11,2511551
11,2516499
11,2522019
11,2513640
11,2521993
11,2513579
11,2510245
11,2522160
11,2517618
11,2521637
11,2513240
11,2516455
11,2516071
11,2519421
11,2513801
11,2517493
11,2519534
11,2512509
11,6559641
11,2521847
11,2521485
11,2518950
11,2522208
11,2519436
11,2521984
11,2514176
11,2513045
11,2512767
11,2513035
11,2521590
11,2512155
11,2513713
11,2513167
11,2517117
11,2517197
11,2516865
11,2518882
11,2511503
11,2509305
11,2520592
11,2516498
11,2522058
11,2518774
11,2513709
11,2519634
11,2516414
11,2518052
11,2513477
11,2509771
11,2518607
11,2519697
11,2513184
11,2512812
11,2513595
11,2520735
11,2518825
11,2521415
11,2520268
11,2509603
11,2514367
11,2514896
11,2512408
11,2514107
11,2521593
11,2522137
11,2521594
11,2521738
11,2514073
11,2510301
11,2519711
11,2509557
11,2516386
11,2517581
11,2510310
11,2509980
11,2513931
11,2516395
11,2521410
11,2521351
11,2516404
11,2515908
11,2516887
11,2513217
11,2512784
11,2510330
11,2515045
11,2520435
11,2516088
11,2514211
11,2520476
11,2521192
11,2509615
11,2513638
11,2516475
11,2521869
11,2512609
11,2512369
11,2512177
11,2521619
11,2519402
11,2513885
11,2514252
11,2522072
11,2512305
11,2520072
11,2516122
11,2517530
11,2510349
11,2510083
11,2521928
11,2520875
11,2518924
11,2509487
11,2519277
11,2513580
11,2509437
11,2514334
11,2513346
11,3125548
11,2518606
11,3109705
11,3123024
11,3110326
11,3130283
11,2515619
11,3114019
11,3105675
11,2517242
11,2513935
11,2510249
11,2517383
11,3115585
11,3109925
11,3113108
11,3121956
11,3130523
11,3116884
11,2512437
11,3126922
11,3105437
11,3106471
11,3112573
11,3125108
11,3126083
11,3109018
11,2519385
11,2510409
11,2521316
11,3115659
11,3105247
11,3127588
11,3123682
11,3112188
11,2513146
11,2522299
11,2510801
11,3105214
11,2513384
11,3125533
11,3129356
11,3123206
11,2513803
11,3126214
11,3104703
11,3104397
11,3109077
11,3127958
11,3107320
11,2513081
11,3118848
11,3117667
11,3104395
11,2514406
11,3116025
11,3116191
11,3124914
11,3121105
11,3115307
11,3120410
11,3124209
11,3114411
11,3126082
11,3120501
11,3130564
11,3112989
11,3104427
11,3107783
11,3121960
11,3120031
11,3107781
11,2513588
11,3114256
11,3122807
11,2521718
11,3118594
11,3127785
11,3121437
11,2509477
11,3117735
11,3113415
11,3109050
11,3106868
11,6324376
11,2509389
11,3125082
11,3129857
11,2513104
11,3110360
11,3124408
11,3110627
11,3107112
11,2510540
11,3115696
11,3123455
11,3118888
11,3124136
11,3126344
11,3111525
11,3110458
11,3123504
11,3109256
11,3119541
11,3121058
11,3110723
11,3117982
11,3106870
11,3114535
11,3125408
11,3130255
11,3124798
11,3124768
11,3115704
11,3110581
11,3124794
11,3121766
11,3128415
11,3116175
11,3119822
11,3126513
11,3107765
11,3127952
11,3120605
11,3118900
11,3117503
11,3124765
11,3116708
11,3121065
11,6324402
11,3130583
11,3110911
11,3110040
11,3119918
11,3114112
11,3123421
11,3107779
11,3114397
11,3106759
11,3121926
11,3108389
11,3124911
11,3106166
11,3116955
11,3113957
11,3111567
11,3118511
11,3127461
11,3129877
11,3125296
11,3109450
11,3120793
11,3124727
11,3130824
11,3127224
11,3117777
11,3105651
11,3112075
11,3109582
11,3112008
11,3118024
11,3126139
11,3107775
11,3129679
11,3108534
11,3105661
11,3116794
11,3112717
11,3124432
11,3109935
11,3126917
11,3109800
11,3123667
11,3109211
11,3109718
11,3122838
11,3115376
11,3128745
11,3022242
11,3030300
11,2986655
11,3015601
11,3007488
11,2986620
11,3014213
11,3002373
11,2985807
11,2986674
11,2973197
11,3020996
11,2997616
11,2986708
11,2986712
11,3014239
11,3021328
11,2971978
11,3007874
11,2986688
11,2986710
11,2986735
11,2986616
11,2986723
11,2997943
11,3021349
11,3024112
11,2986713
11,3015602
11,3033470
11,2984701
11,2974423
11,3026262
11,3024572
11,3007973
11,2986756
11,3019920
11,2980184
11,3017624
11,3030102
11,3020374
11,3009352
11,2986747
11,2976537
11,3024035
11,3020283
11,2971926
11,2994692
11,2982745
11,2986707
11,3026234
11,2990471
11,2986286
11,3007637
11,2975485
11,2983631
11,3035139
11,3014196
11,2993647
11,3015522
11,3024573
11,2994676
11,3028603
11,2984699
11,2971856
11,3232493
11,2986629
11,2986991
11,3014192
11,3011686
11,3004222
11,3000174
11,2986691
11,2986640
11,2986682
11,3024691
11,3007842
11,2976117
11,2986628
11,2986685
11,2982809
11,2977390
11,3014304
11,2976791
11,3028667
11,2973303
11,2986746
11,2991772
11,2978351
11,2986676
11,2986633
11,2986672
11,2986653
11,2986772
11,2972009
11,2986647
11,2986761
11,2971953
11,2644409
11,2638651
11,2635651
11,2655864
11,2640194
11,2640190
11,2640192
11,2645988
11,2637471
11,2654416
11,2645486
11,2638682
11,2635610
11,2646062
11,2645464
11,2651498
11,2640681
11,2654663
11,2635650
11,2644811
11,2646704
11,2653981
11,2641434
11,2647759
11,2655707
11,2657233
11,2654858
11,2636174
11,2648004
11,2649076
11,2646276
11,2646578
11,2656281
11,2652508
11,2641049
11,2637373
11,2656977
11,2640054
11,2655081
11,2652034
11,2641557
11,2653056
11,2645442
11,2655558
11,2649808
11,2644107
11,2653755
11,2645720
11,2654229
11,2640110
11,2644100
11,3345189
11,3345234
11,2651872
11,2657782
11,2644981
11,6946746
11,2655556
11,2648290
11,2640134
11,2644115
11,2657345
11,2636432
11,2648603
11,2652734
11,2654447
11,2654668
11,2641843
11,2644127
11,2633337
11,2639823
11,2639482
11,2643218
11,2648385
11,2657804
11,2655800
11,2640109
11,2654755
11,2652622
11,3345280
11,2643990
11,3345279
11,2635496
11,2640484
11,2639828
11,2657347
11,2644037
11,2648954
11,2654092
11,3209552
11,2644080
11,2642755
11,2656397
11,2640045
11,2655804
11,2656311
11,2644081
11,2655414
11,2651154
11,2643251
11,2644120
11,2652426
11,2651407
11,2643957
11,2652513
11,2656615
11,2657812
11,3042237
11,2650174
11,2641528
11,2656818
11,2651706
11,2641658
11,2645287
11,2645291
11,2653590
11,2638520
11,2651609
11,2643853
11,2634096
11,2633553
11,2652891
11,2645605
11,2650128
11,2641014
11,2640677
11,2641815
11,2650646
11,2652730
11,2656258
11,2639495
11,2648909
11,2642904
11,2641544
11,2656086
11,2653504
11,2641610
11,2642484
11,2648683
11,2651496
11,6640069
11,2650572
11,2648579
